method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,120,mini fridge,1.0,0.6062431243124295,0.0,0.7209249084249061,0.6062431243124295,30576,27827,22043
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,121,fire extinguisher,1.0,0.17893544733860822,0.0,0.23511904761903013,0.17893544733860822,1344,738,316
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,122,ball,1.0,0.4667228306655041,0.0,0.9584775086503531,0.4667228306655041,578,1163,554
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,123,hat,1.0,0.0,0.0,0.0,0.0,750,941,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,124,shower curtain rod,1.0,0.5141612200435449,0.0,0.8519855595667101,0.5141612200435449,1108,1672,944
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,125,water cooler,1.0,0.6748120300751721,0.0,0.7089607504319746,0.6748120300751721,4051,3077,2872
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,126,paper cutter,1.0,0.3064185728917667,0.0,0.47981823041966104,0.3064185728917667,3741,3912,1795
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,127,tray,1.0,0.13329200247984915,0.0,0.2149462634341361,0.13329200247984915,4001,3311,860
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,128,shower door,1.0,0.3978560490045901,0.0,0.5128981310871215,0.3978560490045901,7598,6094,3897
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,129,pillar,1.0,0.02743210936063254,0.0,0.028039725555311798,0.02743210936063254,31919,1602,895
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,130,ledge,1.0,0.011298809194128989,0.0,0.01574803149606287,0.011298809194128989,12954,5305,204
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,131,toaster oven,1.0,0.07045536034420813,0.0,0.0890954432101544,0.07045536034420813,4411,1560,393
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,132,mouse,1.0,0.08156424581004675,0.0,0.32017543859635084,0.08156424581004675,228,740,73
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,133,toilet seat cover dispenser,1.0,0.7702015062080039,0.0,0.8935064935064724,0.7702015062080039,4235,4462,3784
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,134,furniture,1.0,0.0,0.0,0.0,0.0,15370,1096,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,135,cart,1.0,0.4265557302250672,0.0,0.4515107855273028,0.4265557302250672,49279,25133,22250
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,136,storage container,1.0,0.0,0.0,0.0,0.0,0,3696,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,137,scale,1.0,0.19797809604042974,0.0,0.9751037344396317,0.19797809604042974,482,2362,470
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,138,tissue box,1.0,0.18119104603688327,0.0,0.26378356220536453,0.18119104603688327,4879,3511,1287
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,139,light switch,1.0,0.08412582297000115,0.0,0.3506097560974541,0.08412582297000115,328,1154,115
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,140,crate,1.0,0.047335072679835125,0.0,0.0586334256694354,0.047335072679835125,4332,1288,254
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,141,power outlet,1.0,0.19795918367344917,0.0,0.395918367346858,0.19795918367344917,490,684,194
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,142,decoration,1.0,0.47915746059801917,0.0,0.6301820999612431,0.47915746059801917,5162,4880,3253
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,143,sign,1.0,0.14607948442534646,0.0,0.2416345869114527,0.14607948442534646,3377,3025,816
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,144,projector,1.0,0.09902514109799389,0.0,0.9747474747469825,0.09902514109799389,198,1944,193
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,145,closet door,1.0,0.20338983050847415,0.0,0.21226804341846298,0.20338983050847415,47261,12095,10032
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,146,vacuum cleaner,1.0,0.8606548577562978,0.0,0.9462936732766649,0.8606548577562978,8472,8860,8017
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,147,candle,1.0,0.0,0.0,0.0,0.0,0,0,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,148,plunger,1.0,0.7921052631576864,0.0,0.9709677419351707,0.7921052631576864,310,371,301
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,149,stuffed animal,1.0,0.0,0.0,0.0,0.0,143,1937,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,150,headphones,1.0,0.0,0.0,0.0,0.0,570,62,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,151,dish rack,1.0,0.5555295220243543,0.0,0.9749177631578546,0.5555295220243543,2432,4207,2371
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,152,broom,1.0,0.0949391918399335,0.0,0.13964223889208657,0.0949391918399335,1733,1058,242
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,153,guitar case,1.0,0.0,0.0,0.0,0.0,0,781,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,154,range hood,1.0,0.7523184477100763,0.0,0.9119681771013333,0.7523184477100763,5782,6500,5273
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,155,dustpan,1.0,0.1844802342605879,0.0,0.23684210526311336,0.1844802342605879,532,277,126
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,156,hair dryer,1.0,0.0,0.0,0.0,0.0,509,159,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,157,water bottle,1.0,0.0,0.0,0.0,0.0,506,963,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,158,handicap bar,1.0,0.030495552731892618,0.0,0.4260355029584538,0.030495552731892618,338,4528,144
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,159,purse,1.0,0.0,0.0,0.0,0.0,0,1515,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,160,vent,1.0,0.2112860892388174,0.0,0.3014981273407675,0.2112860892388174,534,389,161
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,161,shower floor,1.0,0.9341541755888151,0.0,0.9689061632425892,0.9341541755888151,1801,1812,1745
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,162,water pitcher,1.0,0.0,0.0,0.0,0.0,362,225,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,163,mailbox,1.0,0.5196462018730486,0.0,0.5227723186868402,0.5196462018730486,143288,75769,74907
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,164,bowl,1.0,0.23007999999999262,0.0,0.5621579358873681,0.23007999999999262,1279,2565,719
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,165,paper bag,1.0,0.11026013468902535,0.0,0.2474807350325949,0.11026013468902535,3374,5034,835
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,166,alarm clock,1.0,0.0,0.0,0.0,0.0,0,367,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,167,music stand,1.0,0.0,0.0,0.0,0.0,0,157,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,168,projector screen,1.0,0.03987509671714369,0.0,0.04131355932203378,0.03987509671714369,34928,2703,1443
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,169,divider,1.0,0.5051166899801204,0.0,0.6013673415724402,0.5051166899801204,22818,18070,13722
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,170,laundry detergent,1.0,0.0,0.0,0.0,0.0,1969,72,0
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,171,bathroom counter,1.0,0.32142857142856834,0.0,0.4034707158351361,0.32142857142856834,8298,5466,3348
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,172,object,1.0,0.05304386047533825,0.0,0.08345682671408802,0.05304386047533825,80976,53186,6758
ptv3_scannet200_maskedmodel_full,retained,clean_voxel,clean,173,bathroom vanity,1.0,0.4262494129505957,0.0,0.6727289162071758,0.4262494129505957,55315,69198,37212
